;"Code Insee";"Code postal";"Commune";"Population";"Superficie";"Densité"
78;78238;78410;"Flins-sur-Seine";"2 375";861;276
78;78239;78520;"Follainville-Dennemont";"1 876";969;194
78;78242;78330;"Fontenay-le-Fleury";"12 828";543;"2 363"
78;78245;78200;"Fontenay-Mauvoisin";411;331;125
78;78246;78440;"Fontenay-Saint-Père";986;"1 306";76
78;78251;78112;"Fourqueux";"4 204";367;"1 146"
78;78255;78840;"Freneuse";"3 742";"1 032";363
78;78261;78250;"Gaillon-sur-Montcient";669;483;139
78;78262;78490;"Galluis";"1 114";453;246
78;78263;78950;"Gambais";"2 343";"2 302";102
78;78264;78490;"Gambaiseuil";63;"1 892";4
78;78265;78890;"Garancières";"2 331";"1 069";219
78;78267;78440;"Gargenville";"6 725";867;776
78;78269;78125;"Gazeran";"1 162";"2 580";46
78;78276;78270;"Gommecourt";636;567;113
78;78278;78770;"Goupillières";433;563;77
78;78281;78930;"Goussonville";590;466;127
78;78283;78113;"Grandchamp";295;605;49
78;78285;78550;"Gressey";527;711;75
78;78289;78490;"Grosrouvre";817;"1 243";66
78;78290;78520;"Guernes";902;854;106
78;78291;78930;"Guerville";"1 985";998;199
78;78296;78440;"Guitrancourt";622;732;85
78;78297;78280;"Guyancourt";"28 219";"1 300";"2 171"
78;78299;78250;"Hardricourt";"1 926";328;588
78;78300;78790;"Hargeville";370;708;53
78;78302;78113;"La Hauteville";177;486;37
78;78305;78580;"Herbeville";282;640;45
78;78307;78125;"Hermeray";919;"1 807";51
78;78310;78550;"Houdan";"3 105";"1 039";299
78;78311;78800;"Houilles";"30 835";443;"6 961"
78;78314;78440;"Issou";"4 468";480;931
78;78317;78440;"Jambville";754;481;157
78;78320;78270;"Jeufosse";429;357;121
78;78321;78760;"Jouars-Pontchartrain";"5 047";965;524
78;78322;78350;"Jouy-en-Josas";"8 055";"1 014";795
78;78324;78200;"Jouy-Mauvoisin";524;282;186
78;78325;78580;"Jumeauville";582;777;75
78;78327;78820;"Juziers";"3 652";988;370
78;78329;78440;"Lainville-en-Vexin";793;767;104
78;78334;78320;"Lévis-Saint-Nom";"1 729";825;210
78;78335;78520;"Limay";"15 779";"1 148";"1 375"
78;78337;78270;"Limetz-Villez";"1 894";935;203
78;78343;78350;"Les Loges-en-Josas";"1 453";248;586
78;78344;78270;"Lommoye";608;938;65
78;78346;78980;"Longnes";"1 430";"1 376";104
78;78349;78730;"Longvilliers";485;"1 391";35
78;78350;78430;"Louveciennes";"7 234";537;"1 348"
78;78354;78200;"Magnanville";"5 444";426;"1 278"
78;78356;78114;"Magny-les-Hameaux";"8 857";"1 664";533
78;78358;78600;"Maisons-Laffitte";"22 566";675;"3 344"
78;78361;78200;"Mantes-la-Jolie";"41 930";938;"4 471"
78;78362;78711;"Mantes-la-Ville";"18 506";606;"3 054"
78;78364;78770;"Marcq";682;472;145
78;78366;78490;"Mareil-le-Guyon";408;400;102
78;78367;78750;"Mareil-Marly";"3 430";177;"1 938"
78;78368;78124;"Mareil-sur-Mauldre";"1 743";433;403
78;78372;78160;"Marly-le-Roi";"16 655";654;"2 547"
78;78380;78580;"Maule";"5 895";"1 730";341
78;78381;78550;"Maulette";752;789;96
78;78382;78780;"Maurecourt";"4 057";365;"1 112"
78;78383;78310;"Maurepas";"18 705";832;"2 249"
78;78384;78670;"Médan";"1 475";285;518
78;78385;78200;"Ménerville";198;351;57
78;78389;78490;"Méré";"1 699";"1 031";165
78;78391;78270;"Méricourt";391;215;182
78;78396;78600;"Le Mesnil-le-Roi";"6 386";325;"1 965"
78;78397;78320;"Le Mesnil-Saint-Denis";"6 610";895;739
78;78398;78490;"Les Mesnuls";879;649;136
78;78401;78250;"Meulan-en-Yvelines";"8 727";346;"2 523"
78;78402;78970;"Mézières-sur-Seine";"3 468";"1 042";333
78;78403;78250;"Mézy-sur-Seine";"1 893";476;398
78;78404;78940;"Millemont";241;578;42
78;78406;78470;"Milon-la-Chapelle";321;306;105
78;78407;78125;"Mittainville";613;"1 051";59
78;78410;78840;"Moisson";899;970;93
78;78413;78980;"Mondreville";356;440;81
78;78415;78124;"Montainville";553;479;116
78;78416;78440;"Montalet-le-Bois";322;301;107
78;78417;78790;"Montchauvet";285;798;36
78;78418;78360;"Montesson";"14 760";736;"2 006"
78;78420;78490;"Montfort-l'Amaury";"3 076";571;539
78;78423;78180;"Montigny-le-Bretonneux";"33 968";"1 165";"2 916"
78;78431;78630;"Morainvilliers";"2 362";724;327
78;78437;78270;"Mousseaux-sur-Seine";606;720;85
78;78439;78790;"Mulcent";93;354;27
78;78440;78130;"Les Mureaux";"32 634";"1 199";"2 722"
78;78442;78640;"Neauphle-le-Château";"2 948";215;"1 372"
78;78443;78640;"Neauphle-le-Vieux";693;752;93
78;78444;78980;"Neauphlette";915;972;95
78;78451;78410;"Nézel";944;131;721
78;78455;78590;"Noisy-le-Roi";"8 087";543;"1 490"
78;78460;78250;"Oinville-sur-Montcient";"1 131";387;293
78;78464;78125;"Orcemont";847;"1 049";81
78;78465;78910;"Orgerus";"2 324";"1 434";163
78;78466;78630;"Orgeval";"5 456";"1 533";356
78;78470;78125;"Orphin";924;"1 650";56
78;78472;78660;"Orsonville";299;961;32
78;78474;78910;"Orvilliers";566;594;96
78;78475;78910;"Osmoy";404;259;156
78;78478;78660;"Paray-Douaville";224;"1 028";22
78;78481;78230;"Le Pecq";"15 690";284;"5 525"
78;78484;78200;"Perdreauville";589;"1 118";53
78;78486;78610;"Le Perray-en-Yvelines";"6 388";"1 347";475
78;78490;78370;"Plaisir";"31 539";"1 868";"1 689"
78;78497;78125;"Poigny-la-Forêt";997;"2 327";43
78;78498;78300;"Poissy";"35 860";"1 328";"2 701"
78;78499;78730;"Ponthévrard";542;257;211
78;78501;78440;"Porcheville";"2 522";462;546
78;78502;78560;"Le Port-Marly";"4 608";144;"3 200"
78;78503;78270;"Port-Villez";217;535;41
78;78505;78910;"Prunay-le-Temple";814;677;121
78;78506;78660;"Prunay-en-Yvelines";360;"2 695";14
78;78513;78940;"La Queue-les-Yvelines";"2 024";577;351
78;78516;78125;"Raizeux";809;"1 025";79
78;78517;78120;"Rambouillet";"25 661";"3 519";730
78;78518;78590;"Rennemoulin";137;222;62
78;78520;78550;"Richebourg";"1 429";"1 055";136
78;78522;78730;"Rochefort-en-Yvelines";913;"1 259";73
78;78524;78150;"Rocquencourt";"3 261";278;"1 174"
78;78528;78270;"Rolleboise";407;296;138
78;78530;78790;"Rosay";362;454;80
78;78531;78710;"Rosny-sur-Seine";"5 043";"1 936";261
78;78536;78440;"Sailly";370;545;68
78;78537;78730;"Saint-Arnoult-en-Yvelines";"5 699";"1 255";455
78;78545;78210;"Saint-Cyr-l'École";"15 778";501;"3 150"
78;78548;78720;"Saint-Forget";484;600;81
78;78550;78640;"Saint-Germain-de-la-Grange";"1 795";523;344
78;78551;78100;"Saint-Germain-en-Laye";"41 312";"4 827";856
78;78557;78125;"Saint-Hilarion";883;"1 400";64
78;78558;78980;"Saint-Illiers-la-Ville";278;648;43
78;78559;78980;"Saint-Illiers-le-Bois";442;439;101
78;78561;78470;"Saint-Lambert";375;661;57
78;78562;78610;"Saint-Léger-en-Yvelines";"1 409";"3 452";41
78;78564;78660;"Saint-Martin-de-Bréthencourt";591;"1 667";36
78;78565;78790;"Saint-Martin-des-Champs";321;621;52
78;78567;78520;"Saint-Martin-la-Garenne";809;"1 575";52
78;78569;78730;"Sainte-Mesme";"4 845";816;594
78;78571;78860;"Saint-Nom-la-Bretèche";"5 053";"1 174";430
78;78575;78470;"Saint-Rémy-lès-Chevreuse";"7 858";965;815
78;78576;78690;"Saint-Rémy-l'Honoré";841;"1 015";83
78;78586;78500;"Sartrouville";"51 600";846;"6 100"
78;78588;78650;"Saulx-Marchais";784;213;369
78;78590;78720;"Senlisse";533;790;68
78;78591;78790;"Septeuil";"2 073";940;221
78;78597;78200;"Soindres";594;519;115
78;78601;78120;"Sonchamp";"1 567";"4 649";34
78;78605;78910;"Tacoignières";"1 023";317;323
78;78606;78113;"Le Tartre-Gaudran";31;428;8
78;78608;78980;"Le Tertre-Saint-Denis";105;291;37
78;78609;78250;"Tessancourt-sur-Aubette";953;436;219
78;78615;78850;"Thiverval-Grignon";"1 014";"1 117";91
78;78616;78770;"Thoiry";"1 120";709;158
78;78618;78790;"Tilly";489;780;63
78;78620;78117;"Toussus-le-Noble";831;402;207
78;78621;78190;"Trappes";"29 529";"1 347";"2 193"
78;78623;78490;"Le Tremblay-sur-Mauldre";931;603;155
78;78624;78510;"Triel-sur-Seine";"11 834";"1 358";872
78;78638;78740;"Vaux-sur-Seine";"4 745";845;562
78;78640;78140;"Vélizy-Villacoublay";"20 030";893;"2 244"
78;78642;78480;"Verneuil-sur-Seine";"15 408";943;"1 634"
78;78643;78540;"Vernouillet";"9 239";648;"1 426"
78;78644;78320;"La Verrière";"6 057";177;"3 423"
78;78646;78000;"Versailles";"87 549";"2 618";"3 345"
78;78647;78930;"Vert";771;367;211
78;78650;78110;"Le Vésinet";"16 419";500;"3 284"
78;78653;78490;"Vicq";295;443;67
78;78655;78125;"Vieille-Église-en-Yvelines";763;960;80
78;78668;78270;"La Villeneuve-en-Chevrie";555;"1 179";48
78;78672;78670;"Villennes-sur-Seine";"5 013";508;987
78;78674;78450;"Villepreux";"9 859";"1 040";948
78;78677;78930;"Villette";520;463;113
78;78681;78770;"Villiers-le-Mahieu";692;677;103
78;78683;78640;"Villiers-Saint-Fréderic";"2 684";506;531
78;78686;78220;"Viroflay";"16 064";349;"4 603"
78;78688;78960;"Voisins-le-Bretonneux";"12 366";238;"5 196"
91;"91 1 17 001";91150;"Abbéville-la-Rivière";"15,02";282;19
91;"91 1 17 016";91670;"Angerville";"25,83";"3 573";138
91;"91 1 24 017";91470;"Angervilliers";"9,01";"1 638";182
91;"91 3 01 021";91290;"Arpajon";"2,40";"10 340";"4 346"
91;"91 1 17 022";91690;"Arrancourt";"7,40";130;18
91;"91 3 02 027";91200;"Athis-Mons";"8,56";"30 644";"3 580"
91;"91 1 07 035";91410;"Authon-la-Plaine";"10,59";356;34
91;"91 2 16 037";91830;"Auvernaux";"6,50";334;51
91;"91 1 09 038";91580;"Auvers-Saint-Georges";"12,99";"1 200";92
91;"91 3 01 041";91630;"Avrainville";"9,14";720;79
91;"91 3 35 044";91160;"Ballainvilliers";"4,01";"3 812";951
91;"91 2 16 045";91610;"Ballancourt-sur-Essonne";"11,30";"7 315";647
91;"91 1 11 047";91590;"Baulne";"8,17";"1 331";163
91;"91 3 03 064";91570;"Bièvres";"9,69";"4 823";498
91;"91 1 17 067";91150;"Blandy";"7,91";119;15
91;"91 2 18 069";91720;"Boigneville";"15,80";425;27
91;"91 1 17 075";91150;"Bois-Herpin";"3,89";73;19
91;"91 1 17 079";91690;"Boissy-la-Rivière";"12,47";542;43
91;"91 1 11 080";91590;"Boissy-le-Cutté";"4,58";"1 335";291
91;"91 1 08 081";91870;"Boissy-le-Sec";"19,06";659;35
91;"91 1 24 085";91790;"Boissy-sous-Saint-Yon";"8,04";"3 743";466
91;"91 2 10 086";91070;"Bondoufle";"6,76";"9 334";"1 381"
91;"91 3 13 093";91470;"Boullay-les-Troux";"4,80";657;137
91;"91 1 09 095";91850;"Bouray-sur-Juine";"7,23";"1 931";267
91;"91 2 38 097";91800;"Boussy-Saint-Antoine";"2,90";"6 325";"2 181"
91;"91 1 08 098";91150;"Boutervilliers";"7,01";365;52
91;"91 1 11 099";91820;"Boutigny-sur-Essonne";"16,20";"3 120";193
91;"91 1 08 100";91880;"Bouville";"20,53";622;30
91;"91 3 04 103";91220;"Brétigny-sur-Orge";"14,56";"22 691";"1 558"
91;"91 1 24 105";91650;"Breuillet";"6,69";"8 288";"1 239"
91;"91 1 24 106";91650;"Breux-Jouy";"4,68";"1 219";260
91;"91 1 08 109";91150;"Brières-les-Scellés";"8,65";981;113
91;"91 3 13 111";91640;"Briis-sous-Forges";"10,86";"3 346";308
91;"91 1 17 112";91150;"Brouy";"8,39";124;15
91;"91 2 05 114";91800;"Brunoy";"6,62";"25 339";"3 828"
91;"91 3 01 115";91680;"Bruyères-le-Châtel";"12,90";"3 150";244
91;"91 2 18 121";91720;"Buno-Bonnevaux";"15,99";473;30
91;"91 3 21 122";91440;"Bures-sur-Yvette";"4,17";"9 613";"2 305"
91;"91 1 11 129";91590;"Cerny";"17,13";"3 248";190
91;"91 1 08 130";91780;"Chalo-Saint-Mars";"28,67";"1 133";40
91;"91 1 17 131";91740;"Chalou-Moulineux";"10,47";410;39
91;"91 1 09 132";91730;"Chamarande";"5,74";"1 075";187
91;"91 2 16 135";91750;"Champcueil";"16,35";"2 779";170
91;"91 3 35 136";91160;"Champlan";"3,68";"2 503";680
91;"91 1 17 137";91150;"Champmotteux";"7,57";368;49
91;"91 1 07 145";91410;"Chatignonville";"5,13";59;12
91;"91 1 09 148";91580;"Chauffour-lès-Étréchy";"4,80";133;28
91;"91 3 01 156";91630;"Cheptainville";"7,15";"1 910";267
91;"91 2 16 159";91750;"Chevannes";"10,23";"1 595";156
91;"91 3 28 161";91380;"Chilly-Mazarin";"5,57";"18 448";"3 312"
91;"91 1 17 613";91740;"Congerville-Thionville";"8,47";217;26
91;"91 2 96 174";91100;"Corbeil-Essonnes";"11,01";"42 456";"3 856"
91;"91 1 07 175";91410;"Corbreuse";"15,79";"1 697";107
91;"91 2 18 180";91490;"Courances";"8,31";348;42
91;"91 2 39 182";91080;"Courcouronnes";"4,37";"14 029";"3 210"
91;"91 2 18 184";91720;"Courdimanche-sur-Essonne";"5,62";270;48
91;"91 3 13 186";91680;"Courson-Monteloup";"3,74";588;157
91;"91 2 36 191";91560;"Crosne";"2,48";"9 097";"3 668"
91;"91 2 18 195";91490;"Dannemois";"8,43";833;99
91;"91 1 11 198";91590;"D'Huison-Longueville";"10,04";"1 397";139
91;"91 1 07 200";91410;"Dourdan";"30,64";"9 805";320
91;"91 2 29 201";91210;"Draveil";"15,75";"28 564";"1 814"
91;"91 2 16 204";91540;"Écharcon";"6,81";780;115
91;"91 3 01 207";91520;"Égly";"3,95";"5 296";"1 341"
91;"91 2 38 215";91860;"Épinay-sous-Sénart";"3,58";"12 355";"3 451"
91;"91 3 14 216";91360;"Épinay-sur-Orge";"4,44";"10 129";"2 281"
91;"91 1 17 222";91660;"Estouches";"5,98";206;34
91;"91 1 08 223";91150;"Étampes";"40,92";"22 182";542
91;"91 2 32 225";91450;"Étiolles";"11,65";"3 095";266
91;"91 1 09 226";91580;"Étréchy";"14,06";"6 273";446
91;"91 2 97 228";91000;"Évry";"8,33";"52 403";"6 314"
91;"91 2 31 235";91700;"Fleury-Mérogis";"6,51";"9 107";"1 399"
91;"91 1 17 240";91690;"Fontaine-la-Rivière";"3,69";206;56
91;"91 3 13 243";91640;"Fontenay-lès-Briis";"9,72";"1 832";188
91;"91 2 16 244";91540;"Fontenay-le-Vicomte";"6,83";"1 264";185
91;"91 3 13 249";91470;"Forges-les-Bains";"14,58";"3 711";255
91;"91 3 30 272";91190;"Gif-sur-Yvette";"11,60";"20 776";"1 791"
91;"91 2 18 273";91720;"Gironville-sur-Essonne";"13,21";798;60
91;"91 3 13 274";91400;"Gometz-la-Ville";"9,86";"1 313";133
91;"91 3 13 275";91940;"Gometz-le-Châtel";"5,05";"2 426";480
91;"91 2 40 286";91350;"Grigny";"4,87";"26 860";"5 515"
91;"91 3 01 292";91630;"Guibeville";"2,61";727;279
91;"91 1 11 293";91590;"Guigneville-sur-Essonne";"9,19";934;102
91;"91 1 17 294";91690;"Guillerval";"17,30";755;44
91;"91 3 22 312";91430;"Igny";"3,82";"10 146";"2 656"
91;"91 1 11 315";91760;"Itteville";"12,20";"6 509";534
91;"91 1 09 318";91510;"Janville-sur-Juine";"10,67";"1 851";173
91;"91 3 13 319";91640;"Janvry";"8,24";594;72
91;"91 3 41 326";91260;"Juvisy-sur-Orge";"2,24";"14 347";"6 405"
91;"91 1 11 232";91590;"La Ferté-Alais";"4,55";"3 997";878
91;"91 1 07 247";91410;"La Forêt-le-Roi";"7,94";477;60
91;"91 1 17 248";91150;"La Forêt-Sainte-Croix";"5,36";154;29
91;"91 3 01 457";91290;"La Norville";"4,52";"4 101";907
91;"91 3 20 665";91620;"La Ville-du-Bois";"3,62";"7 157";"1 977"
91;"91 1 09 330";91510;"Lardy";"7,63";"5 595";733
91;"91 2 16 179";91830;"Le Coudray-Montceaux";"11,44";"4 563";399
91;"91 3 04 494";91220;"Le Plessis-Pâté";"7,58";"4 018";530
91;"91 1 24 630";91530;"Le Val-Saint-Germain";"12,57";"1 471";117
91;"91 1 07 284";91410;"Les Granges-le-Roi";"12,68";"1 026";81
91;"91 3 13 411";91470;"Les Molières";"7,02";"1 950";278
91;"91 3 43 692";91940;"Les Ulis";"5,18";"24 691";"4 767"
91;"91 3 04 332";91630;"Leudeville";"7,84";"1 351";172
91;"91 3 01 333";91310;"Leuville-sur-Orge";"2,49";"4 141";"1 663"
91;"91 3 13 338";91470;"Limours";"14,25";"6 456";453
91;"91 3 20 339";91310;"Linas";"7,51";"6 418";855
91;"91 2 10 340";91090;"Lisses";"10,40";"7 179";690
91;"91 3 14 345";91160;"Longjumeau";"4,84";"21 276";"4 396"
91;"91 3 20 347";91310;"Longpont-sur-Orge";"5,05";"6 646";"1 316"
91;"91 2 18 359";91720;"Maisse";"21,58";"2 703";125
91;"91 3 20 363";91460;"Marcoussis";"16,80";"7 831";466
91;"91 1 17 374";91150;"Marolles-en-Beauce";"6,00";225;38
91;"91 3 04 376";91630;"Marolles-en-Hurepoix";"6,47";"4 753";735
91;"91 3 98 377";91300;"Massy";"9,43";"40 523";"4 297"
91;"91 1 09 378";91730;"Mauchamps";"3,16";287;91
91;"91 2 16 386";91540;"Mennecy";"11,09";"13 295";"1 199"
91;"91 1 17 390";91660;"Méréville";"26,99";"3 207";119
91;"91 1 07 393";91780;"Mérobert";"10,71";545;51
91;"91 1 17 399";91150;"Mespuits";"9,95";181;18
91;"91 2 18 405";91490;"Milly-la-Forêt";"33,80";"4 721";140
91;"91 2 18 408";91490;"Moigny-sur-École";"12,23";"1 286";105
91;"91 1 11 412";91590;"Mondeville";"6,70";673;100
91;"91 1 17 414";91930;"Monnerville";"8,31";402;48
91;"91 2 19 421";91230;"Montgeron";"11,22";"22 859";"2 037"
91;"91 3 20 425";91310;"Montlhéry";"3,28";"6 743";"2 056"
91;"91 3 28 432";91420;"Morangis";"4,80";"11 891";"2 477"
91;"91 1 08 433";91150;"Morigny-Champigny";"30,85";"4 316";140
91;"91 2 31 434";91390;"Morsang-sur-Orge";"4,39";"20 875";"4 755"
91;"91 2 32 435";91250;"Morsang-sur-Seine";"4,39";500;114
91;"91 2 16 441";91750;"Nainville-les-Roches";"5,93";446;75
91;"91 3 20 458";91620;"Nozay";"7,34";"4 696";640
91;"91 3 01 461";91340;"Ollainville";"11,33";"4 545";401
91;"91 2 18 463";91490;"Oncy-sur-École";"5,37";950;177
91;"91 2 16 468";91540;"Ormoy";"1,88";"1 784";949
91;"91 1 08 469";91150;"Ormoy-la-Rivière";"10,29";944;92
91;"91 3 21 471";91400;"Orsay";"7,97";"16 238";"2 037"
91;"91 1 11 473";91590;"Orveau";"4,30";200;47
91;"91 3 22 477";91120;"Palaiseau";"11,51";"30 311";"2 633"
91;"91 3 02 479";91550;"Paray-Vieille-Poste";"6,14";"7 169";"1 168"
91;"91 3 13 482";91470;"Pecqueuse";"7,40";613;83
91;"91 1 07 495";91410;"Plessis-Saint-Benoist";"9,16";307;34
91;"91 2 18 507";91720;"Prunay-sur-Essonne";"5,14";307;60
91;"91 1 08 508";91150;"Puiselet-le-Marais";"11,27";274;24
91;"91 1 17 511";91740;"Pussay";"11,55";"1 904";165
91;"91 2 38 514";91480;"Quincy-sous-Sénart";"5,20";"7 888";"1 517"
91;"91 1 07 519";91410;"Richarville";"10,35";418;40
91;"91 2 23 521";91130;"Ris-Orangis";"8,71";"27 339";"3 139"
91;"91 1 07 525";91410;"Roinville";"13,40";"1 216";91
91;"91 1 17 526";91150;"Roinvilliers";"7,16";92;13
91;"91 1 17 533";91690;"Saclas";"13,66";"1 795";131
91;"91 3 03 534";91400;"Saclay";"13,65";"3 052";224
91;"91 3 03 538";91190;"Saint-Aubin";"3,57";686;192
91;"91 1 24 540";91530;"Saint-Chéron";"11,44";"4 785";418
91;"91 1 17 544";91690;"Saint-Cyr-la-Rivière";"8,81";498;57
91;"91 1 24 546";91410;"Saint-Cyr-sous-Dourdan";"9,89";"1 007";102
91;"91 3 25 549";91700;"Sainte-Geneviève-des-Bois";"9,27";"34 054";"3 674"
91;"91 1 07 547";91410;"Saint-Escobille";"12,00";462;39
91;"91 3 01 552";91180;"Saint-Germain-lès-Arpajon";"6,31";"9 353";"1 482"
91;"91 2 32 553";91250;"Saint-Germain-lès-Corbeil";"4,93";"7 106";"1 441"
91;"91 1 08 556";91780;"Saint-Hilaire";"6,79";367;54
91;"91 3 20 560";91940;"Saint-Jean-de-Beauregard";"3,97";277;70
91;"91 1 24 568";91530;"Saint-Maurice-Montcouronne";"9,03";"1 630";181
91;"91 3 33 570";91240;"Saint-Michel-sur-Orge";"5,29";"20 075";"3 795"
91;"91 2 32 573";91280;"Saint-Pierre-du-Perray";"11,59";"8 083";697
91;"91 2 32 577";91250;"Saintry-sur-Seine";"3,29";"5 124";"1 557"
91;"91 1 24 578";91910;"Saint-Sulpice-de-Favières";"4,37";324;74
91;"91 3 04 579";91770;"Saint-Vrain";"11,57";"2 788";241
91;"91 1 24 581";91650;"Saint-Yon";"4,66";904;194
91;"91 3 35 587";91160;"Saulx-les-Chartreux";"7,65";"4 995";653
91;"91 3 99 589";91600;"Savigny-sur-Orge";"6,97";"37 092";"5 322"
91;"91 1 24 593";91530;"Sermaise";"13,60";"1 663";122
91;"91 2 18 599";91840;"Soisy-sur-École";"11,52";"1 367";119
91;"91 2 32 600";91450;"Soisy-sur-Seine";"8,56";"7 150";835
91;"91 1 09 602";91580;"Souzy-la-Briche";"7,33";372;51
91;"91 2 32 617";91250;"Tigery";"8,64";"2 532";293
91;"91 1 09 619";91730;"Torfou";"3,50";272;78
91;"91 1 08 629";91720;"Valpuiseaux";"18,70";618;33
91;"91 2 38 631";91480;"Varennes-Jarcy";"5,48";"2 387";436
91;"91 3 13 634";91640;"Vaugrigneuse";"6,06";"1 252";207
91;"91 3 03 635";91430;"Vauhallan";"3,34";"1 982";593
91;"91 1 11 639";91820;"Vayres-sur-Essonne";"8,46";892;105
91;"91 3 03 645";91370;"Verrières-le-Buisson";"9,91";"15 543";"1 568"
91;"91 2 16 648";91810;"Vert-le-Grand";"15,93";"2 408";151
91;"91 2 16 649";91710;"Vert-le-Petit";"6,83";"2 591";379
91;"91 1 11 654";91890;"Videlles";"8,70";657;76
91;"91 2 34 657";91270;"Vigneux-sur-Seine";"8,77";"27 067";"3 086"
91;"91 2 06 659";91100;"Villabé";"4,56";"4 898";"1 074"
91;"91 3 35 661";91140;"Villebon-sur-Yvette";"7,41";"9 536";"1 287"
91;"91 1 09 662";91580;"Villeconin";"14,45";725;50
91;"91 3 35 666";91140;"Villejust";"5,36";"2 218";414
91;"91 3 14 667";91360;"Villemoisson-sur-Orge";"2,31";"6 924";"2 997"
91;"91 1 09 671";91580;"Villeneuve-sur-Auvers";"7,07";607;86
91;"91 3 03 679";91190;"Villiers-le-Bâcle";"6,03";"1 178";195
91;"91 3 14 685";91700;"Villiers-sur-Orge";"1,78";"3 896";"2 189"
91;"91 2 27 687";91170;"Viry-Châtillon";"6,07";"31 630";"5 211"
91;"91 3 28 689";91320;"Wissous";"9,11";"5 250";576
91;"91 2 36 691";91330;"Yerres";"9,84";"28 909";"2 938"
94;94001;94480;"Ablon-sur-Seine";"5 158";"1,11";"4 647"
94;94002;94140;"Alfortville";"44 728";"3,67";"12 187"
94;94003;94110;"Arcueil";"19 847";"2,33";"8 518"
94;94004;94470;"Boissy-Saint-Léger";"15 680";"8,94";"1 754"
94;94011;94380;"Bonneuil-sur-Marne";"16 541";"5,51";"3 002"
94;94015;94360;"Bry-sur-Marne";"15 316";"3,35";"4 572"
94;94016;94230;"Cachan";"27 676";"2,74";"10 101"
94;94017;94500;"Champigny-sur-Marne";"75 142";"11,3";"6 650"
94;94018;94220;"Charenton-le-Pont";"28 571";"1,85";"15 444"
94;94019;94430;"Chennevières-sur-Marne";"17 698";"5,27";"3 358"
94;94021;94550;"Chevilly-Larue";"19 042";"4,22";"4 512"
94;94022;94600;"Choisy-le-Roi";"38 153";"5,43";"7 026"
94;94028;94000;"Créteil";"89 304";"11,46";"7 793"
94;94033;94120;"Fontenay-sous-Bois";"52 848";"5,58";"9 471"
94;94034;94260;"Fresnes";"25 043";"3,56";"7 035"
94;94037;94250;"Gentilly";"17 362";"1,18";"14 714"
94;94041;94200;"Ivry-sur-Seine";"56 679";"6,1";"9 292"
94;94042;94340;"Joinville-le-Pont";"17 368";"2,3";"7 551"
94;94060;94510;"La Queue-en-Brie";"11 439";"9,16";"1 249"
94;94043;94270;"Le Kremlin-Bicêtre";"26 104";"1,54";"16 951"
94;94058;94170;"Le Perreux-sur-Marne";"32 250";"3,96";"8 104"
94;94059;94420;"Le Plessis-Trévise";"18 503";"4,32";"4 283"
94;94038;94240;"L'Haÿ-les-Roses";"29 496";"3,9";"7 563"
94;94044;94450;"Limeil-Brévannes";"18 768";"6,93";"2 708"
94;94046;94700;"Maisons-Alfort";"52 852";"5,35";"9 879"
94;94047;94520;"Mandres-les-Roses";"4 342";"3,3";"1 316"
94;94048;94440;"Marolles-en-Brie";"5 057";"4,59";"1 102"
94;94052;94130;"Nogent-sur-Marne";"30 852";"2,8";"11 019"
94;94053;94880;"Noiseau";"4 426";"4,49";986
94;94054;94310;"Orly";"20 940";"6,69";"3 130"
94;94055;94490;"Ormesson-sur-Marne";"9 878";"3,41";"2 897"
94;94056;94520;"Périgny";"2 229";"2,79";799
94;94065;94150;"Rungis";"5 618";"4,2";"1 338"
94;94067;94160;"Saint-Mandé";"22 518";"0,92";"24 476"
94;94068;94100;"Saint-Maur-des-Fossés";;;
94;;"75 724";94210;"6 731";;
94;94069;94410;"Saint-Maurice";"14 558";"1,43";"10 180"
94;94070;94440;"Santeny";"3 675";"9,91";371
94;94071;94370;"Sucy-en-Brie";"26 089";"10,43";"2 501"
94;94073;94320;"Thiais";"29 616";"6,43";"4 606"
94;94074;94460;"Valenton";"12 222";"5,31";"2 302"
94;94075;94440;"Villecresnes";"9 401";"5,62";"1 673"
94;94076;94800;"Villejuif";"53 240";"5,34";"9 970"
94;94077;94290;"Villeneuve-le-Roi";"18 457";"8,4";"2 197"
94;94078;94190;"Villeneuve-Saint-Georges";"30 820";"8,75";"3 522"
94;94079;94350;"Villiers-sur-Marne";"27 457";"4,33";"6 341"
94;94080;94300;"Vincennes";"48 118";"1,91";"25 193"
94;94081;94400;"Vitry-sur-Seine";"84 071";"11,67";"7 204"
92;92002;92160;"Antony";;;
92;92004;92600;"Asnières-sur-Seine";;;
92;92007;92220;"Bagneux";;;
92;92009;92270;"Bois-Colombes";;;
92;92012;92100;"Boulogne-Billancourt";;;
92;92014;92340;"Bourg-la-Reine";;;
92;92019;92290;"Châtenay-Malabry";;;
92;92020;92320;"Châtillon";;;
92;92022;92370;"Chaville";;;
92;92023;92140;"Clamart";;;
92;92024;92110;"Clichy";;;
92;92025;92700;"Colombes";;;
92;92026;92400;"Courbevoie";;;
92;92032;92260;"Fontenay-aux-Roses";;;
92;92033;92380;"Garches";;;
92;92035;92250;"La Garenne-Colombes";;;
92;92036;92230;"Gennevilliers";;;
92;92040;92130;"Issy-les-Moulineaux";;;
92;92044;92300;"Levallois-Perret";;;
92;92046;92240;"Malakoff";;;
