ID,id_client,Selection,osm_id,osm_type,poi_name,geo_lat,geo_lng,tbl_cat_poi,cat_name,address_1,postcode,town,ANN_NOM,CATEGORIE_LIBELLE,QUARTIER_LIBELLE,ANN_TELEPHONE,ANN_FAX,ANN_COURRIEL,ANN_SITEINTERNET,ANN_STATIONNEMENT,ANN_POINTADRESSE,ANN_GPS,ANN_ADDR_NUMERO,ANN_ADDR_SUFFIXE,ANN_ADDR_VOIETYPE,ANN_ADDR_NOMVOIE,ANN_ADDR_COMPLEMENTAIRE,ANN_ADDR_CODEPOSTAL,ANN_ADDR_VILLE,ANN_ADDR_CEDEX,ANN_AME_ACCESSIBILITEGENERALE,ANN_AME_TOILETTE,ANN_AME_ASCENSEUR,ANN_AME_PLACESTATIONNEMENT,ANN_AME_ACCESSIBILITESTATIONNEMENT,ANN_ACCES_PRECISION,ANN_ACCES_TRAM,ANN_ACCES_BUS,ANN_COMMENTAIRE,ANN_ENSAVOIRPLUS
699394,379,1,22913747,2,Médiathèque Centrale d'Agglomération Emile Zola,43.6084048984822,3.89330051565185,10930,#CULTURE#MEDIATHEQUE,Boulevard de l'Aéroport International,34000,MONTPELLIER,Médiathèque centrale Émile Zola,Bibliothèques et Médiathèques,Montpellier Centre,04 67 34 87 00,04 67 34 87 01,,http://mediatheque.montpellier-agglo.com/,,,,218,,boulevard,de l'Aéroport International,,34000,Montpellier,,,,,,,,ligne 1 arrèt Place de l'Europe,ligne 12 arrèt Piscine Olympique,"""<p>Capable d&#8217",accueillir simultan&#233
699869,98,,265384953,1,Médiathèque d'Agglomération Federico Fellini,43.6086706,3.8863725,10930,#CULTURE#MEDIATHEQUE,Place Paul Bec,34000,MONTPELLIER,Médiathèque Federico Fellini,Bibliothèques et Médiathèques,Montpellier Centre,04 99 06 27 47,04 99 06 27 43,,http://mediatheque.montpellier-agglo.com/,,NULL,NULL,,NULL,Place Paul-Bec,NULL,,34000,Montpellier,,,,,,,NULL,ligne 1 arrèt Antigone,ligne 8 arrèt Hôtel de ville,"""<p>Créée en 1995 par la Ville de Montpellier, la Médiathèque Federico Fellini est aujourd'hui un élément-clé du réseau des Médiathèques de <a id=""""310"""" title=""""Accéder au site web de Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpe",NULL
699683,200,,28382867,2,Médiathèque d'Agglomération William Shakespeare,43.6149118459898,3.83914426127574,10930,#CULTURE#MEDIATHEQUE,Avenue Paul Bringuier,34000,MONTPELLIER,Médiathèque William Shakespeare,Bibliothèques et Médiathèques,Les Cévennes,04 67 16 34 20,04 67 16 34 21,,http://mediatheque.montpellier-agglo.com,,NULL,NULL,150,NULL,avenue Paul-Bringuier,NULL,,34080,Montpellier,,,,,Parking réservé à  la Médiathèque,,NULL,,"""lignes 15 et 25, arrèt Les Tonnelles ligne 6, arrèt Paul-Bringuier  La Ronde, arrèts Belvédère ou Les Tonnelles""""""","""<p>Cette Médiathèque, gérée par <a id=""""310"""" title=""""Accéder au site web de Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a>,Â dispose de 1 000 mÂ², offre près de 31 000 documents en prèt, un espace d'animation",NULL
699411,325,,70896728,1,Bibliothèque Paul Langevin,43.6263088,3.8825354,10930,#CULTURE#MEDIATHEQUE,Avenue de la Justice de Castelnau,34000,MONTPELLIER,Bibliothèque Paul Langevin,Bibliothèques et Médiathèques,Hôpitaux - Facultés,04 67 72 58 76,04 67 42 46 97,,http://mediatheque.montpellier-agglo.com/,,,,1071,,avenue,de la Justice-de-Castelnau,Maison pour tous Albert-Dubout,34090,Montpellier,,,,,,,,"""ligne 2, arrèt Aiguelongue ",""";ligne 9 et La Ronde, arrèt Montasinos""","<p>La biblioth&#232que Paul Langevin, situ&#233",
699350,529,,74004395,2,Médiathèque d'Agglomération Jean-Jacques Rousseau,43.6332786858898,3.8194533865678,10930,#CULTURE#MEDIATHEQUE,Avenue du Biterrois,34000,MONTPELLIER,Médiathèque Jean-Jacques Rousseau,Bibliothèques et Médiathèques,Mosson,04 67 10 70 20,04 67 10 70 29,,http://mediatheque.montpellier-agglo.com,,NULL,NULL,230,NULL,avenue du Biterrois,NULL,,34080,Montpellier,,,,,,,NULL,"ligne 1, station Saint-Paul","ligne 15, arrèt Gémeaux","""<p>La Médiathèque, gérée par <a id=""""310"""" title=""""Accéder au site de Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a>,Â propose de nombreux espaces et services dédiés aux enfants. </p></font />""",NULL
699704,376,,46536183,2,Beach-Volley Les Arts,43.61776265,3.88284825,107050,#SPORT#VOLLEY,Rue de Substantion,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699632,486,,608109907,1,Piscine La Rauze : Suzanne Berloux,43.5902305,3.8950796,107051,#SPORT#PISCINE,Rue de la Métairie de Saysset,34000,MONTPELLIER,Piscine Suzanne-Berlioux,Piscines,Prés d'Arênes,04 67 65 38 71,,,,,NULL,NULL,,NULL,Rue Métairie-de-Saysset,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 8 terminus La Rauze,"""<p><img alt=""""Photo piscine Suzanne Berlioux"""" src=""""/uploads/WEB_CHEMIN_925_1128951246.gif"""" align=""""left"""" idtf=""""925"""" /></p><p>Piscine de type Â« tournesol Â», gérée par <a id=""""310"""" title=""""Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExtern",NULL
699507,185,,613508504,1,Piscine La Chamberte Marcel Spillaert,43.5983155,3.843135,107051,#SPORT#PISCINE,Rue Camille Desmoulins,34000,MONTPELLIER,Piscine Marcel-Spilliaert,Piscines,Les Cévennes,04 67 42 00 92,,,,,NULL,NULL,154,NULL,rue Camille-Desmoulins,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 11 arrèt Collège Marcel-Pagnol,"""<p><img alt=""""Photo piscine Marcel Spilliaert """" src=""""/uploads/WEB_CHEMIN_927_1128951999.gif"""" align=""""left"""" idtf=""""927"""" />Agréable piscine avec un bassin sportif de 25 mètres (5 couloirs) et un petit bassin permettant l'apprentissage de la natation e",NULL
699586,243,,582925485,1,Piscine Maurin Jean Vives,43.5877101,3.8726217,107051,#SPORT#PISCINE,Avenue de Maurin,34000,MONTPELLIER,Piscine de Maurin,Piscines,Prés d'Arênes,04 67 27 74 79,,,,,NULL,NULL,1933,NULL,avenue de Maurin,NULL,,34000,Montpellier,,,,,,,NULL,,"""Ligne 27 - Arrèt : """"Passerines""""",;<p>Â </p>,NULL
699658,125,,613509386,1,Piscine Nakache - Complexe Léon Cazal,43.6051817,3.9055626,107051,#SPORT#PISCINE,Route de Vauguières,34000,MONTPELLIER,Piscine Nakache,Piscines,Port Marianne,04 67 22 57 05,,,,,NULL,NULL,237,NULL,route de Vauguières,NULL,,34000,Montpellier,,,,,,,NULL,ligne 1 arrèt Millénaire,lignes 9 et 12 arrèt Saint-Michel,"""<p><img alt=""""Photo de la piscine Nakache"""" src=""""/uploads/WEB_CHEMIN_924_1128950985.gif"""" align=""""left"""" idtf=""""924"""" /></p><p>Cette piscine, gérée par <a id=""""310"""" title=""""Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agg",NULL
699611,361,,22913744,2,Piscine Olympique d'Antigone,43.6074069820537,3.89318755447564,107051,#SPORT#PISCINE,Avenue Jacques Cartier,34000,MONTPELLIER,Piscine olympique d'Antigone,Piscines,Montpellier Centre,04 67 15 63 00,04 67 15 63 01,,,"""Parking """"Europa"""" 300 places""",,,195,,avenue,Jacques Cartier,,34000,Montpellier,,,,,,,,lignes 1 et 2 - station Place de l'Europe,ligne 9 arrèt Place de l'Europe et ligne 12 arrèt Piscine olympique,"""<p><img src=""""/uploads/Image/7f/WEB_CHEMIN_929_1128952799.gif"""" alt=""""Photo piscine Olympique d'Antigone"""" align=""""left"""" idtf=""""929""""></p> <ul> <li>&#233",quipement g&#233
699857,362,,251342960,1,Piscine Pitot,43.6125251,3.8703588,107051,#SPORT#PISCINE,"40, Allée Jean Raymond",34000,MONTPELLIER,Piscine Pitot,Piscines,Montpellier Centre,04 67 52 58 89,,,,,NULL,NULL,40,NULL,Allée Jean-Raymond,NULL,,34000,Montpellier,,,,,,,NULL,,"lignes 6, 7 et 16 arrèt Pitot","""<p><img alt=""""Photo piscine Pitot"""" src=""""/uploads/WEB_CHEMIN_926_1128951666.gif"""" align=""""left"""" idtf=""""926"""" />Cette piscine ?couverte de 25 mètres et 5 couloirs, gérée par <a id=""""310"""" title=""""Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExt",NULL
699531,508,,613504659,1,Centre nautique Neptune,43.6202384,3.8152261,107051,#SPORT#PISCINE,Avenue de Heidelberg,34000,MONTPELLIER,Centre Nautique Neptune,Piscines,Mosson,04 67 75 34 93,,,,,NULL,NULL,,NULL,Avenue de Heidelberg,NULL,,34080,Montpellier,,,,,,,NULL,Ligne 1 station Mosson,"Lignes 15, 14, 25","""<p><img alt="""" """" src=""""/uploads/WEB_CHEMIN_905_1128605542.jpg"""" align=""""left"""" idtf=""""905"""" /></p><ul><li>Equipement géré par <a id=""""310"""" title=""""Lien vers Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne"""">Montpellier Agglomération</a></",NULL
699858,454,,76184031,2,Piscine La Pompignane : Jean Taris,,,107051,#SPORT#PISCINE,Rue Louise Michel,34000,MONTPELLIER,Piscine Jean-Taris,Piscines,Port Marianne,04 67 79 03 11,,,,,NULL,NULL,67,NULL,rue Louise-Michel,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 9 arrèt André-Malraux,"""<p><img alt=""""Photo de la piscine Jean Taris"""" src=""""/uploads/WEB_CHEMIN_930_1128953864.gif"""" align=""""left"""" idtf=""""930"""" /></p><p>Piscine de type Â«tournesolÂ», gérée par <a id=""""310"""" title=""""Montpellier Agglomération"""" href=""""#"""" typelien=""""LienExterne""",NULL
699863,73,,45903110,2,Gymnase Alain Colas,43.5898430298648,3.8681928702598,107052,#SPORT#GYMNASE,Rue de l'Arnel,34000,MONTPELLIER,Gymnase Alain Colas,Gymnases,Croix d'Argent,,,,,,NULL,NULL,222,NULL,rue de l'Arnel,NULL,,34070,Montpellier,,,,,,,NULL,,ligne 5,"<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>Croix d'Argent Volley (04 67 58 62 00) </li></ul><h5>Â <br />Horaires</h5><ul><li>Dans la Journée : écoles, collèges</li><li>18h - 22h : clubs </li></ul><p>Dans tous les cas, une demande de créneaux devr",NULL
699633,487,,608154607,1,Gymnase Henri Ferrari,43.5920332,3.8964423,107052,#SPORT#GYMNASE,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,Gymnase Henri-Ferrari,Gymnases,Prés d'Arênes,,,,,,NULL,NULL,419,NULL,avenue du Docteur Jacques-Fourcade,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 12,<ul><li><h5>Clubs sportifs et disciplines<br />Â </h5></li><li>Montpellier Handball (04 99 61 44 55) </li><li>Montpellier Arc : Club Tir à l'arc (04 67 22 23 40) </li><li>MUC Handball (04 67 79 13 25) </li></ul><h5><br />Â <br />Horaires</h5><ul><li>dans la,NULL
699659,136,,31300482,2,Gymnase Georges Busnel,43.5958945622218,3.88489216366939,107052,#SPORT#GYMNASE,Rue des Razeteurs,34000,MONTPELLIER,Gymnase Georges-Busnel,Gymnases,Prés d'Arênes,04 67 20 05 68,,,,,NULL,NULL,,NULL,Rue des Razeteurs,NULL,,34070,Montpellier,,,,,,,NULL,,ligne 12,"<h5>Les clubs et disciplines</h5><ul><li><p>MUC Handball Handball (04 67 79 13 25)Â  <br />Â </p></li></ul><h5>Horaires</h5><ul><li>dans la Journée : écoles, collèges</li><li>18h - 22h : clubs </li></ul><p>Dans tous les cas, une demande de créneaux devra èt",NULL
699390,318,,75840742,2,Gymnase Marcel Cerdan,43.5996475941862,3.8470136239627,107052,#SPORT#GYMNASE,Rue du Pas du Loup,34000,MONTPELLIER,Gymnase Marcel Cerdan,Gymnases,Croix d'Argent,,,,,,NULL,NULL,260,NULL,rue du Pas-du-Loup,NULL,,34070,Montpellier,,,,,,,NULL,,,<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>VLM Volley loisir (04 67 40 40 69) </li><li>Montpellier Basket Club (04 67 59 91 34)</li><li>Montpellier Chamberte Handball (04 67 42 59 12) </li><li>ASPTT Basket 04 99 52 60 70</li><li>Association Étud,NULL
699429,234,,,1,Salle de sports Charles Rigoulot,43.6001973027886,3.84831070242618,107052,#SPORT#GYMNASE,Rue du Pas du Loup,34000,MONTPELLIER,Salle de sports Charles Rigoulot,Salles de sports,Croix d'Argent,04 67 69 98 90,,,,,NULL,NULL,,NULL,Rue du Pas du Loup,NULL,,34000,Montpellier,,,,,,,NULL,,"Lignes de bus : 6,11",<h5>Activité proposée</h5><ul><li>Musculation (réservée uniquement aux clubs et associations du quartier) </li></ul><h5>Â <br />Â <br />Horaires</h5><ul><li>Se renseigner auprès des clubs et associations. </li></ul><p>Une demande de créneaux devra ètre fait,NULL
699391,319,,74292321,2,Gymnase Albert Batteux,43.5740321797568,3.85697853050606,107052,#SPORT#GYMNASE,Rue François-Joseph Gossec,34000,MONTPELLIER,Salle de sports Albert Batteux,Salles de sports,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue François-Joseph-Gossec,NULL,,34000,Montpellier,,,,,,,NULL,,,<ul><li>Â Roller</li><li>Foot en salle</li></ul>,NULL
699865,91,,45905867,2,Gymnase Emmanuel Gambardella,43.6028780909699,3.86966578138079,107052,#SPORT#GYMNASE,Rue Bourrely,34000,MONTPELLIER,Gymnase Emmanuel Gambardella,Gymnases,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue Bourrely,NULL,,34000,Montpellier,,,,,,,NULL,,,<h5>Â Clubs sportifs et disciplines<br />Â </h5><ul><li>Association étudiants Réunionnais Omnisports <br />(04 67 65 25 85)</li><li>Croix d'Argent Volley (04 67 58 62 00) </li><li>Croix d'Argent Basket (04 67 42 89 88) </li><li>V.L.C.A. Volley (04 67 72 56 ,NULL
699489,93,,621950727,1,Salle de sports Amélie Blanchard,43.6029339,3.8735284,107052,#SPORT#GYMNASE,Rue de Bercy,34000,MONTPELLIER,Salle de sports Amélie Blanchard,Salles de sports,Montpellier Centre,04 67 92 30 24,,,,,NULL,NULL,,NULL,Rue de Bercy,NULL,,34000,Montpellier,,,,,,,NULL,,"""lignes 5, 6, 7, 14, 20, 26, 27",;<h5>Clubs sportifs et disciplines<br />Â Â </h5><ul><li>AS Académique M.TKD Taekwondo (06 86 31 62 57) </li><li>Croix d'Argent Volley (04 67 58 62 00) </li><li>La Garriga Danse folklorique (04 67 13 72 04 HB)</li><li>Montpellier Taekwondo (04 67 54 17 37</l,NULL
699826,188,,629031240,1,Salle de sports Lachenal,43.6033284,3.8447409,107052,#SPORT#GYMNASE,Rue de la Croix de Figuerolles,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699454,455,,,1,Salle de sports Le Hetet,43.6046680881041,3.90729793286526,107052,#SPORT#GYMNASE,Route de Vauquières,34000,MONTPELLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699733,365,,621954368,1,Salle de sports La Babote,43.6051502,3.8772352,107052,#SPORT#GYMNASE,Rue Parlier,34000,MONTPELLIER,Salle de sports La Babotte,Salles de sports,Montpellier Centre,04 67 92 93 44,,,,,NULL,NULL,,NULL,Rue Parlier,NULL,,34000,Montpellier,,,,,,,NULL,"""Tramway """"station Comédie"""" ou """"Gares""""",";Ligne de bus nÂ° 4, 5, 6, 7, 8, 11, 14, 15, 16",<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>AS Senzala Capoeira (04 67 99 39 10)</li><li>Cercle Artistique Danse Orientale (06 65 70 33 74)</li><li>Gazelles d'Orient Danse Orientale (04 67 58 60 54)</li><li>Axe Bahia Capoeira (06 63 46 50 11) </l,NULL
699745,92,,75842119,2,Gymnase Jean Ramel,43.605185193204,3.85647566074417,107052,#SPORT#GYMNASE,Rue José Maria de Heredia,34000,MONTPELLIER,Gymnase Jean-Ramel,Gymnases,Montpellier Centre,04 67 27 49 14,,,,,NULL,NULL,,NULL,Rue José-Maria-de-Hérédia,NULL,,34070,Montpellier,,,,,,,NULL,,ligne 11,<h5>Clubs sportifs<br />Â </h5><ul><li>A.M.R.S Volley loisir (04 67 66 34 42) </li><li>A.R.E.C.R.E.E Basket loisir (04 67 27 91 70)</li><li>COOLVolley (06 03 20 62 33) </li><li>ASPTT Volley loisir (04 99 52 60 70) </li><li>Montpellier VBA Volley loisir (04,NULL
699406,451,,76170692,2,Gymnase Alain le Hetet,43.6056150620547,3.90609886909115,107052,#SPORT#GYMNASE,Route de Vauguières,34000,MONTPELLIER,Gymnase Alain Le Hetet,Gymnases,Port Marianne,,,,,,NULL,NULL,237,NULL,route de Vauguières,NULL,,34000,Montpellier,,,,,,,NULL,tramway 1 : station Odysseum,"""Lignes de bus : """"la ronde"""", NÂ°29""",<p><strong>Horaires</strong><br /><br />Dans la Journée : écoles et collèges <br />18h-22h : clubs </p><p>Dans tous les cas une demande de créneaux devra ètre faites auprès du service des Sports.<br />Â Â <br /><strong>Tarifs</strong><br />Gratuits pour les,NULL
699734,364,,,1,Salle de boxe Jean Farre,43.6056360863777,3.85649975807476,107052,#SPORT#GYMNASE,Rue José Maria de Heredia,34000,MONTPELLIER,Salle de boxe Jean Farre,Salles de sports,Montpellier Centre,04 67 69 94 51,,,,,NULL,NULL,,NULL,Rue José-Maria-de-Heredia,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 11,<h5>Horaires et tarifs </h5><ul><li>Se renseigner directement auprès du club (04 67 69 94 51) </li></ul>,NULL
699564,363,,595083502,1,Gymnase Olympie,43.6071343,3.8934476,107052,#SPORT#GYMNASE,Avenue Jacques Cartier,34000,MONTPELLIER,Gymnase Olympie,Gymnases,Montpellier Centre,,,,,,NULL,NULL,,NULL,Avenue Jacques-Cartier,NULL,,34000,Montpellier,,,,,,,NULL,,,<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>Communauté d'Agglomération de Montpellier Volley (04 67 13 61 28) </li><li>Majorettes de Montpellier (04 67 45 65 87)</li><li>Montpellier Handball (04 99 61 44 55)</li><li>Â V.L.C.A Volley (04 67 70 89 8,NULL
699735,367,,,1,Salle de sports Peyrou Escrime,43.6112423,3.8767336,107052,#SPORT#GYMNASE,"1, place Jacques Mirouze",34000,MONTPELLIER,Salle de sports Peyrou,Salles de sports,Montpellier Centre,04 67 63 59 53,,,,,NULL,NULL,1,NULL,place Jacques-Mirouze,NULL,,34000,Montpellier,,,,,,,NULL,,"""Lignes de bus : NÂ° 6, 7, 16",,NULL
699641,124,,76183061,2,Gymnase Mireille Bessière,43.6120654772317,3.90828171897218,107052,#SPORT#GYMNASE,Rue Édouard Villalonga,34000,MONTPELLIER,Salle de sports Mireille Bessière,Salles de sports,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue Edouard Villalonga,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699743,25,,75990536,2,Gymnase Michelle Ostermeyer,43.6132220058027,3.8500244149568,107052,#SPORT#GYMNASE,Rue de Las Sorbes,34000,MONTPELLIER,Gymnase Micheline Ostermeyer,Gymnases,Les Cévennes,04 67 54 69 15,,,,,NULL,NULL,,NULL,Rue de Las-Sorbes,NULL,,34070,Montpellier,,,,,,,NULL,,,<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>FFEPGV Tesse Gymnastique Loisir (04 67 75 42 49)</li><li>MUC Handball (04 67 79 13 25) </li><li>V.L.M Volley (04 67 40 40 69) </li></ul><h5>Â <br />Horaires</h5><ul><li>dans la Journée : lycées</li><li>1,NULL
699577,507,,49001203,2,Gymnase Rimbaud,43.6169651787175,3.82212614931152,107052,#SPORT#GYMNASE,Rue Mohamed V,34000,MONTPELLIER,Gymnase Arthur Rimbaud,Gymnases,Mosson,,,,,,NULL,NULL,2,NULL,rue Marius-Petipa,NULL,,34080,Montpellier,,,,,,,NULL,,,<h5>Â Clubs sportifs et disciplines<br />Â </h5><ul><li>Come on Volley : Volley (04 67 66 01 34)</li><li>AS Sourds de Montpellier Volley : Volley TélécopieÂ  (04 67 20 89 69) </li><li>Montpellier Basket : Mosson Basket (06 20 77 24 03)</li><li>ISIM Ominispor,NULL
699570,187,,76007214,2,Gymnase Paul Rocca,43.6171755249194,3.83820734389412,107052,#SPORT#GYMNASE,Rue Paul Rimbaud,34000,MONTPELLIER,Gymnase Paul-Rocca,Gymnases,Les Cévennes,,,,,,NULL,NULL,,NULL,Avenue Paul-Rimbaud,NULL,,34080,Montpellier,,,,,,,NULL,,"""""""La Ronde"""" """,<h5>Clubs sportifs et disciplines</h5><ul><li>Montpellier Basket Club (04 67 59 91 34)</li><li>AS Police Volley (04 99 13 55 71)</li><li>MUC Basket (04 99 58 35 35)</li><li>MUC Handball (04 67 79 13 25)</li><li>Étudiants Calédoniens Omnisports (04 67 75 6,NULL
699715,90,,46533919,2,Gymnase Les Arts,43.6179147039509,3.88256600062091,107052,#SPORT#GYMNASE,Rue de la Cavalerie,34000,MONTPELLIER,Gymnase Les Arts,Gymnases,Montpellier Centre,,,,,,NULL,NULL,,NULL,Rue de la Cavalerie,NULL,,34000,Montpellier,,,,,,,NULL,,,<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>Agropolis Volley loisir (04 67 04 63 86) </li><li>A.M.R.S Gymnastique loisir 04 67 04 59 47</li><li>A.S.B.A.M Volley 04 67 72 32 87 </li></ul><h5><br />Â <br />Horaires</h5><ul><li>Dans la Journée : écol,NULL
699850,189,,629039078,1,Salle de sports Louis Nègre,43.6185853,3.8472943,107052,#SPORT#GYMNASE,Rue Paul Rimbaud,34000,MONTPELLIER,Salle de sports Louis Nègre,Salles de sports,Les Cévennes,04 67 54 70 21,,,,,NULL,NULL,,NULL,Rue Paul Rimbaud,NULL,,34080,Montpellier,,,,,,,NULL,,"ligne 6, La Ronde","<h5>Clubs sportifs et disciplines</h5><ul><li>CEP Montpellier Gymnastique sportive (04 67 63 82 02) </li><li>Gymnastique sportive 04 67 92 43 32 </li></ul><h5>Â <br />Horaires</h5><ul><li>Dans la Journée : écoles, collèges, Universités</li><li>18h - 22h : ",NULL
699612,366,,22991839,2,Gymnase Alain Achille,43.6186048809019,3.86912327027099,107052,#SPORT#GYMNASE,Place Marcel Godechot,34000,MONTPELLIER,Salle de sports Alain Achille,Salles de sports,Montpellier Centre,04 67 64 18 12,,,,,NULL,NULL,1,NULL,place Marcel-Godechot,NULL,,34000,Montpellier,,,,,,,NULL,"""Tramway 1 : Station """"Saint Eloi"""", La Ronde, La Navette ",,,;;;NULL
699427,190,,,1,Salle de sports Jouanique,43.62098565,3.84755445,107052,#SPORT#GYMNASE,Rue Jacques Dalcroze,34000,MONTPELLIER,Salle de sports Bernard Jouanique,Salles de sports,Les Cévennes,,,,,,NULL,NULL,,NULL,Rue Jacques Dalcroze,NULL,,34000,Montpellier,,,,,,,NULL,,,,NULL
699366,186,,28380574,2,Gymnase Bernard Jouanique,43.6210157203712,3.84699186225245,107052,#SPORT#GYMNASE,Rue Dalcroze,34000,MONTPELLIER,Gymnase Bernard-Jouanique,Gymnases,Les Cévennes,04 67 54 63 99,,,,,,,,,Rue,Jacques-Dalcroze,,34080,Montpellier,1319,,,,,,,,ligne 16,"""<p><strong>Les clubs et disciplines </strong></p> <ul> <li>Montpellier (Basket) Club Basket, &#160","04 67 59 91 34</li> <li>Montpellier GRS (Gymnastique Rythmique et Sportive), &#160"
699830,26,,621952959,1,Salle de sports Isadora Duncan,43.6217317,3.8423711,107052,#SPORT#GYMNASE,Rue des Avant-Monts,34000,MONTPELLIER,Salle de sports Isadora Duncan,Salles de sports,Les Cévennes,04 67 64 79 24,,,,,NULL,NULL,,NULL,Rue des Avants Monts,NULL,,34080,Montpellier,,,,,,,NULL,,ligne 16,<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>Â FFEPGV Les Cévennes Gymnastique loisir (04 67 63 43 74) </li><li>Montpellier GRS Rythmique et Sportive (04 67 63 04 26)</li><li>AS Montpellier Full Contact (06 25 70 65 31)</li><li>Harmonie de Soi Spor,NULL
699530,505,,629034134,1,Salle de sports Lou Clapas,43.6231376,3.8117624,107052,#SPORT#GYMNASE,Avenue de Heidelberg,34000,MONTPELLIER,Salle de sports Lou Clapas,Salles de sports,Mosson,,,,,,,,,,Avenue de Heidelberg,de Heidelberg,,34080,Montpellier,,,,,,,,"""Ligne 1 - Station """"Mosson""","""Ligne 14, 25",";<ul> <li>Transfert &#224"" la Communaut&#233",
699361,163,,74004408,2,Gymnase Jean Bouin,43.6329006711375,3.82068351630232,107052,#SPORT#GYMNASE,Avenue du Biterrois,34000,MONTPELLIER,Gymnase Jean-Bouin,Gymnases,Mosson,,,,,,NULL,NULL,,NULL,Avenue du Bitterois,NULL,,34080,Montpellier,,,,,,,NULL,,,<h5>Â Clubs sportifs et disciplines<br />Â </h5><ul><li>ACEP Omnisports (06 23 81 42 72)</li><li>AS Paillade Volley (04 67 07 96 09)</li><li>Majorettes Impériales Paillade (04 67 75 07 22)</li><li>Â ISIM Omnisports (04 67 14 30 97) </li><li>Â Mayouri Omnispor,NULL
699576,506,,74010289,2,Gymnase Les Garrigues,43.6425970717674,3.81573223250106,107052,#SPORT#GYMNASE,Avenue du Comté de Nice,34000,MONTPELLIER,Gymnase Les Garrigues,Gymnases,Mosson,,,,,,NULL,NULL,145,NULL,avenue du Comté-de-Nice,NULL,,34080,Montpellier,,,,,,,NULL,,,<h5>Â Clubs sportifs et disciplines<br />Â </h5><ul><li>Montpellier Badminton (04 67 84 01 19) </li><li>Mosson Full Contact (06 60 05 36 00) </li><li>AS Agropolis Volley (04 67 04 63 86) </li><li>Come on Volley (04 67 66 01 34) </li><li>Â Montpellier VolleyÂ ,NULL
699652,74,,75758608,2,Gymnase Roger Couderc,,,107052,#SPORT#GYMNASE,Rue du Mas de Lemasson,34000,MONTPELLIER,Gymnase Roger Couderc,Gymnases,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue du Mas de Lemasson,NULL,,34070,Montpellier,,,,,,,NULL,,ligne 5,"<h5>Clubs sportifs et disciplines<br />Â </h5><ul><li>Croix d'Argent Basket (04 67 42 89 88) </li></ul><h5>Â <br />Horaires</h5><ul><li>dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : Clubs </li></ul><p>Dans tous les cas, une demande de créne",NULL
699839,235,,47488730,2,Terrain de football Bernard Giambrone,43.5911520307354,3.87080201705264,107053,#SPORT#FOOTBALL,Rue de Montjuich,34000,MONTPELLIER,Terrain de foot Bernard Giambrone,Terrains de foot,Croix d'Argent,,,,,,NULL,NULL,,NULL,Rue de Montjuich,NULL,,34000,Montpellier,,,,,,,NULL,,Ligne 27,"<h5>Â Horaires</h5><ul><li>Dans la Journée : écoles, collèges, lycées</li><li>18h - 22h : clubs<br />Â </li></ul><h5>Â <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour collèges, lycées et universités. </li>",NULL
699737,483,,,1,Stade Claude Béal,43.591708865015,3.89913443685974,107053,#SPORT#FOOTBALL,Avenue du Docteur Jacques Fourcade,34000,MONTPELLIER,Stade Claude-Béal,Stades,Prés d'Arênes,04 67 65 70 86,,,,,NULL,NULL,419,NULL,avenue du Dr Jacques Fourcade,NULL,,34000,Montpellier,,,,,,,NULL,,ligne 8,"<ul><li><strong>Activité proposée</strong><br />Football, utilisation par les clubs de quartier pour les entraà®nements et les matchs du week end.<br /><br />Â </li><li><strong>Équipements</strong><br />Terrain de football pelousé. <br />Tribune couverte de",NULL
